source_component	source_path	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	gene_set	topic_priority	display_priority	redundancy_reduced_keep	overlap	query_size	term_size	universe_size	p_value	overlap_genes	term	fdr	enrichment_ratio	interpretation
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0008380	RNA splicing	2/20	397/15421	0.00503778337531486	3.88438287153652	2.09815755949337	0.0926573976309603	0.213078564227154	0.159857338113076	UMOD/CDK12	2	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0042093	T-helper cell differentiation	1/20	76/15421	0.0131578947368421	10.1453947368421	2.88010638127807	0.0941410323314623	0.213408674715806	0.160104995986079	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0044458	motile cilium assembly	1/20	76/15421	0.0131578947368421	10.1453947368421	2.88010638127807	0.0941410323314623	0.213408674715806	0.160104995986079	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0048644	muscle organ morphogenesis	1/20	76/15421	0.0131578947368421	10.1453947368421	2.88010638127807	0.0941410323314623	0.213408674715806	0.160104995986079	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:2000736	regulation of stem cell differentiation	1/20	76/15421	0.0131578947368421	10.1453947368421	2.88010638127807	0.0941410323314623	0.213408674715806	0.160104995986079	CDK12	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006816	calcium ion transport	2/20	402/15421	0.00497512437810945	3.83606965174129	2.07630970890533	0.094647982838027	0.2137970392476	0.160396357627713	CASR/PKD2	2	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	1/20	78/15421	0.0128205128205128	9.88525641025641	2.83494637455062	0.0965008840593626	0.214516012827926	0.160935751175541	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1904427	positive regulation of calcium ion transmembrane transport	1/20	78/15421	0.0128205128205128	9.88525641025641	2.83494637455062	0.0965008840593626	0.214516012827926	0.160935751175541	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002287	alpha-beta T cell activation involved in immune response	1/20	79/15421	0.0126582278481013	9.76012658227848	2.81297363949568	0.0976786186822403	0.214516012827926	0.160935751175541	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002293	alpha-beta T cell differentiation involved in immune response	1/20	79/15421	0.0126582278481013	9.76012658227848	2.81297363949568	0.0976786186822403	0.214516012827926	0.160935751175541	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0046209	nitric oxide metabolic process	1/20	79/15421	0.0126582278481013	9.76012658227848	2.81297363949568	0.0976786186822403	0.214516012827926	0.160935751175541	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0009410	response to xenobiotic stimulus	2/20	412/15421	0.00485436893203884	3.74296116504854	2.03364485523683	0.0986676114767765	0.214516012827926	0.160935751175541	TFAP2B/UMOD	2	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006970	response to osmotic stress	1/20	80/15421	0.0125	9.638125	2.79138902801834	0.0988548947626963	0.214516012827926	0.160935751175541	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0032024	positive regulation of insulin secretion	1/20	80/15421	0.0125	9.638125	2.79138902801834	0.0988548947626963	0.214516012827926	0.160935751175541	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0042310	vasoconstriction	1/20	80/15421	0.0125	9.638125	2.79138902801834	0.0988548947626963	0.214516012827926	0.160935751175541	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1902117	positive regulation of organelle assembly	1/20	80/15421	0.0125	9.638125	2.79138902801834	0.0988548947626963	0.214516012827926	0.160935751175541	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0061515	myeloid cell development	1/20	81/15421	0.0123456790123457	9.51913580246914	2.77018067469448	0.100029714012077	0.214516012827926	0.160935751175541	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0071229	cellular response to acid chemical	1/20	81/15421	0.0123456790123457	9.51913580246914	2.77018067469448	0.100029714012077	0.214516012827926	0.160935751175541	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0072665	protein localization to vacuole	1/20	81/15421	0.0123456790123457	9.51913580246914	2.77018067469448	0.100029714012077	0.214516012827926	0.160935751175541	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:2001057	reactive nitrogen species metabolic process	1/20	81/15421	0.0123456790123457	9.51913580246914	2.77018067469448	0.100029714012077	0.214516012827926	0.160935751175541	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0001892	embryonic placenta development	1/20	82/15421	0.0121951219512195	9.4030487804878	2.74933721931213	0.101203078139832	0.214516012827926	0.160935751175541	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	1/20	82/15421	0.0121951219512195	9.4030487804878	2.74933721931213	0.101203078139832	0.214516012827926	0.160935751175541	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0007422	peripheral nervous system development	1/20	82/15421	0.0121951219512195	9.4030487804878	2.74933721931213	0.101203078139832	0.214516012827926	0.160935751175541	UGT8	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0016579	protein deubiquitination	1/20	82/15421	0.0121951219512195	9.4030487804878	2.74933721931213	0.101203078139832	0.214516012827926	0.160935751175541	MINDY4	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0048568	embryonic organ development	2/20	421/15421	0.00475059382422803	3.66294536817102	1.99636707827648	0.102327872868193	0.214516012827926	0.160935751175541	PKD2/ZFPM1	2	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0034243	regulation of transcription elongation by RNA polymerase II	1/20	83/15421	0.0120481927710843	9.28975903614458	2.72884777948154	0.102374988853516	0.214516012827926	0.160935751175541	CDK12	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0035050	embryonic heart tube development	1/20	83/15421	0.0120481927710843	9.28975903614458	2.72884777948154	0.102374988853516	0.214516012827926	0.160935751175541	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:2001257	regulation of cation channel activity	1/20	83/15421	0.0120481927710843	9.28975903614458	2.72884777948154	0.102374988853516	0.214516012827926	0.160935751175541	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0003407	neural retina development	1/20	84/15421	0.0119047619047619	9.17916666666667	2.7087019250406	0.103545447858792	0.215550491130885	0.161711844953188	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0033273	response to vitamin	1/20	84/15421	0.0119047619047619	9.17916666666667	2.7087019250406	0.103545447858792	0.215550491130885	0.161711844953188	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0045185	maintenance of protein location	1/20	85/15421	0.0117647058823529	9.07117647058823	2.68888965411797	0.104714456859433	0.216022969219767	0.162066310874616	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0050829	defense response to Gram-negative bacterium	1/20	85/15421	0.0117647058823529	9.07117647058823	2.68888965411797	0.104714456859433	0.216022969219767	0.162066310874616	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0015711	organic anion transport	2/20	427/15421	0.00468384074941452	3.61147540983607	1.97207691502446	0.104789791976308	0.216022969219767	0.162066310874616	CASR/UMOD	2	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051591	response to cAMP	1/20	86/15421	0.0116279069767442	8.9656976744186	2.66940137072843	0.105882017557321	0.217570468335527	0.163227286828604	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002292	T cell differentiation involved in immune response	1/20	87/15421	0.0114942528735632	8.86264367816092	2.65022786378594	0.107048131652453	0.218256826176137	0.163742211160813	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0007389	pattern specification process	2/20	434/15421	0.00460829493087558	3.55322580645161	1.94428291863418	0.107683426813684	0.218256826176137	0.163742211160813	SHROOM3/PKD2	2	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0045638	negative regulation of myeloid cell differentiation	1/20	88/15421	0.0113636363636364	8.76193181818182	2.63136028742933	0.108212800842942	0.218256826176137	0.163742211160813	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0060993	kidney morphogenesis	1/20	88/15421	0.0113636363636364	8.76193181818182	2.63136028742933	0.108212800842942	0.218256826176137	0.163742211160813	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051588	regulation of neurotransmitter transport	1/20	89/15421	0.0112359550561798	8.66348314606742	2.61279014256484	0.109376026825016	0.218256826176137	0.163742211160813	FBXL20	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0001657	ureteric bud development	1/20	90/15421	0.0111111111111111	8.56722222222222	2.59450925953732	0.110537811293024	0.218256826176137	0.163742211160813	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0016079	synaptic vesicle exocytosis	1/20	90/15421	0.0111111111111111	8.56722222222222	2.59450925953732	0.110537811293024	0.218256826176137	0.163742211160813	FBXL20	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0021510	spinal cord development	1/20	90/15421	0.0111111111111111	8.56722222222222	2.59450925953732	0.110537811293024	0.218256826176137	0.163742211160813	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0032602	chemokine production	1/20	90/15421	0.0111111111111111	8.56722222222222	2.59450925953732	0.110537811293024	0.218256826176137	0.163742211160813	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0032642	regulation of chemokine production	1/20	90/15421	0.0111111111111111	8.56722222222222	2.59450925953732	0.110537811293024	0.218256826176137	0.163742211160813	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0007029	endoplasmic reticulum organization	1/20	91/15421	0.010989010989011	8.47307692307692	2.57650978184945	0.111698155939436	0.218256826176137	0.163742211160813	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0034620	cellular response to unfolded protein	1/20	91/15421	0.010989010989011	8.47307692307692	2.57650978184945	0.111698155939436	0.218256826176137	0.163742211160813	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0050764	regulation of phagocytosis	1/20	91/15421	0.010989010989011	8.47307692307692	2.57650978184945	0.111698155939436	0.218256826176137	0.163742211160813	LMAN2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0072163	mesonephric epithelium development	1/20	91/15421	0.010989010989011	8.47307692307692	2.57650978184945	0.111698155939436	0.218256826176137	0.163742211160813	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0072164	mesonephric tubule development	1/20	91/15421	0.010989010989011	8.47307692307692	2.57650978184945	0.111698155939436	0.218256826176137	0.163742211160813	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1901606	alpha-amino acid catabolic process	1/20	91/15421	0.010989010989011	8.47307692307692	2.57650978184945	0.111698155939436	0.218256826176137	0.163742211160813	HIBADH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051262	protein tetramerization	1/20	92/15421	0.0108695652173913	8.38097826086957	2.55878415085489	0.112857062454844	0.219846938176561	0.164935156460644	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0043367	CD4-positive, alpha-beta T cell differentiation	1/20	94/15421	0.0106382978723404	8.20265957446808	2.52412559805098	0.11517056784565	0.222989822850088	0.167293034080707	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051100	negative regulation of binding	1/20	94/15421	0.0106382978723404	8.20265957446808	2.52412559805098	0.11517056784565	0.222989822850088	0.167293034080707	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0001823	mesonephros development	1/20	95/15421	0.0105263157894737	8.11631578947369	2.5071789227505	0.116325170092867	0.223190160690229	0.167443332980854	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002027	regulation of heart rate	1/20	95/15421	0.0105263157894737	8.11631578947369	2.5071789227505	0.116325170092867	0.223190160690229	0.167443332980854	RNLS	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0032784	regulation of DNA-templated transcription elongation	1/20	95/15421	0.0105263157894737	8.11631578947369	2.5071789227505	0.116325170092867	0.223190160690229	0.167443332980854	CDK12	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1990266	neutrophil migration	1/20	97/15421	0.0103092783505155	7.94896907216495	2.4740182474532	0.118630082106454	0.226929015921354	0.170248323933396	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1903829	positive regulation of protein localization	2/20	462/15421	0.00432900432900433	3.33787878787879	1.8385456663214	0.119476808914286	0.227318345683038	0.170540409716764	CASR/DZIP1	2	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006664	glycolipid metabolic process	1/20	98/15421	0.0102040816326531	7.86785714285714	2.45779193167961	0.119780395233436	0.227318345683038	0.170540409716764	UGT8	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002009	morphogenesis of an epithelium	2/20	463/15421	0.00431965442764579	3.33066954643629	1.83492009501448	0.119904182338306	0.227318345683038	0.170540409716764	CASR/PKD2	2	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1903509	liposaccharide metabolic process	1/20	99/15421	0.0101010101010101	7.78838383838384	2.44179378151318	0.120929282011177	0.228581461843085	0.171488033837496	UGT8	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0030510	regulation of BMP signaling pathway	1/20	100/15421	0.01	7.7105	2.426018166748	0.122076744115326	0.2300677100635	0.172603057702766	TFAP2B	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0070646	protein modification by small protein removal	1/20	101/15421	0.0099009900990099	7.63415841584158	2.41045965143908	0.123222783219673	0.230861508561564	0.173198586940345	MINDY4	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1902476	chloride transmembrane transport	1/20	101/15421	0.0099009900990099	7.63415841584158	2.41045965143908	0.123222783219673	0.230861508561564	0.173198586940345	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0033209	tumor necrosis factor-mediated signaling pathway	1/20	102/15421	0.00980392156862745	7.5593137254902	2.39511298534355	0.124367400996149	0.23164337553961	0.173785164826874	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	1/20	102/15421	0.00980392156862745	7.5593137254902	2.39511298534355	0.124367400996149	0.23164337553961	0.173785164826874	DZIP1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0035967	cellular response to topologically incorrect protein	1/20	103/15421	0.00970873786407767	7.48592233009709	2.37997309581895	0.12551059911483	0.2324135221981	0.174362949810688	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0043473	pigmentation	1/20	103/15421	0.00970873786407767	7.48592233009709	2.37997309581895	0.12551059911483	0.2324135221981	0.174362949810688	SHROOM3	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006672	ceramide metabolic process	1/20	104/15421	0.00961538461538462	7.41394230769231	2.36503508014998	0.126652379243939	0.232500188986713	0.174427969594262	UGT8	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0009063	amino acid catabolic process	1/20	104/15421	0.00961538461538462	7.41394230769231	2.36503508014998	0.126652379243939	0.232500188986713	0.174427969594262	HIBADH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0090277	positive regulation of peptide hormone secretion	1/20	104/15421	0.00961538461538462	7.41394230769231	2.36503508014998	0.126652379243939	0.232500188986713	0.174427969594262	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0036503	ERAD pathway	1/20	105/15421	0.00952380952380953	7.34333333333333	2.35029419827703	0.127792743049849	0.233919475065385	0.175492756638329	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002793	positive regulation of peptide secretion	1/20	106/15421	0.00943396226415094	7.27405660377359	2.33574586590211	0.128931692197081	0.235328045643383	0.176549504622153	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0003279	cardiac septum development	1/20	107/15421	0.00934579439252336	7.20607476635514	2.32138564794896	0.13006922834831	0.235380961528049	0.176589203559009	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0043393	regulation of protein binding	1/20	107/15421	0.00934579439252336	7.20607476635514	2.32138564794896	0.13006922834831	0.235380961528049	0.176589203559009	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1902106	negative regulation of leukocyte differentiation	1/20	107/15421	0.00934579439252336	7.20607476635514	2.32138564794896	0.13006922834831	0.235380961528049	0.176589203559009	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0060627	regulation of vesicle-mediated transport	2/20	489/15421	0.00408997955010225	3.15357873210634	1.74396962641434	0.131154938567431	0.23609550837768	0.17712527605299	LMAN2/FBXL20	2	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1903305	regulation of regulated secretory pathway	1/20	108/15421	0.00925925925925926	7.13935185185185	2.3072092523562	0.131205353164362	0.23609550837768	0.17712527605299	FBXL20	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0071774	response to fibroblast growth factor	1/20	109/15421	0.0091743119266055	7.07385321100918	2.29321252418355	0.132340068304225	0.237466545098004	0.17815386511525	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0030148	sphingolipid biosynthetic process	1/20	110/15421	0.00909090909090909	7.00954545454546	2.27939144001265	0.133473375425039	0.238827359959972	0.17917478546117	UGT8	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:1903707	negative regulation of hemopoiesis	1/20	111/15421	0.00900900900900901	6.9463963963964	2.26574210262524	0.134605276182109	0.240176908082803	0.18018725319275	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006368	transcription elongation by RNA polymerase II	1/20	112/15421	0.00892857142857143	6.884375	2.25226073594255	0.1357357722289	0.240176908082803	0.18018725319275	CDK12	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0032609	type II interferon production	1/20	112/15421	0.00892857142857143	6.884375	2.25226073594255	0.1357357722289	0.240176908082803	0.18018725319275	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0032649	regulation of type II interferon production	1/20	112/15421	0.00892857142857143	6.884375	2.25226073594255	0.1357357722289	0.240176908082803	0.18018725319275	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0003014	renal system process	1/20	113/15421	0.00884955752212389	6.82345132743363	2.23894368021088	0.136864865217039	0.240836793213408	0.180682316977423	UMOD	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	1/20	113/15421	0.00884955752212389	6.82345132743363	2.23894368021088	0.136864865217039	0.240836793213408	0.180682316977423	LMAN2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006821	chloride transport	1/20	115/15421	0.00869565217391304	6.70478260869565	2.21278841693672	0.13911884861471	0.243457985075743	0.182648806451933	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0043405	regulation of MAP kinase activity	1/20	115/15421	0.00869565217391304	6.70478260869565	2.21278841693672	0.13911884861471	0.243457985075743	0.182648806451933	CDK12	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051209	release of sequestered calcium ion into cytosol	1/20	116/15421	0.00862068965517241	6.64698275862069	2.19994343135485	0.140243742318336	0.244754147552823	0.183621222819105	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0035710	CD4-positive, alpha-beta T cell activation	1/20	117/15421	0.00854700854700855	6.59017094017094	2.1872491925276	0.141367239551504	0.245370385815554	0.184083541535589	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051283	negative regulation of sequestering of calcium ion	1/20	117/15421	0.00854700854700855	6.59017094017094	2.1872491925276	0.141367239551504	0.245370385815554	0.184083541535589	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0002761	regulation of myeloid leukocyte differentiation	1/20	118/15421	0.00847457627118644	6.5343220338983	2.17470255779404	0.14248934195669	0.245977536114937	0.184539042214627	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051282	regulation of sequestering of calcium ion	1/20	118/15421	0.00847457627118644	6.5343220338983	2.17470255779404	0.14248934195669	0.245977536114937	0.184539042214627	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006639	acylglycerol metabolic process	1/20	121/15421	0.00826446280991736	6.37231404958678	2.13791820932384	0.145847296601772	0.249642569560231	0.187288650054275	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0003231	cardiac ventricle development	1/20	122/15421	0.00819672131147541	6.32008196721312	2.125932351385	0.146963836083338	0.249642569560231	0.187288650054275	ZFPM1	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0006638	neutral lipid metabolic process	1/20	122/15421	0.00819672131147541	6.32008196721312	2.125932351385	0.146963836083338	0.249642569560231	0.187288650054275	DGKH	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0032543	mitochondrial translation	1/20	122/15421	0.00819672131147541	6.32008196721312	2.125932351385	0.146963836083338	0.249642569560231	0.187288650054275	MRPL33	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0051208	sequestering of calcium ion	1/20	122/15421	0.00819672131147541	6.32008196721312	2.125932351385	0.146963836083338	0.249642569560231	0.187288650054275	PKD2	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0098661	inorganic anion transmembrane transport	1/20	122/15421	0.00819672131147541	6.32008196721312	2.125932351385	0.146963836083338	0.249642569560231	0.187288650054275	CASR	1	Loop_TAL_influential													
influential_gene_enrichment	results/tables/loop_tal_influential_gene_pathway_enrichment.tsv	GO:0003206	cardiac chamber morphogenesis	1/20	124/15421	0.00806451612903226	6.21814516129032	2.10235760332775	0.149192756749246	0.251417423410766	0.188620193718066	ZFPM1	1	Loop_TAL_influential													
