record_type	packaging_source_file	donor_id	sample_id	compartment	n_nuclei	percent_within_donor	notes	module_name	loop_tal_mean_score	other_compartments_mean_score	loop_tal_minus_other	loop_tal_rank_within_donor	n_loop_tal_nuclei	n_other_nuclei	donor_subset	statistic_name	n_observed_genes_used	n_random_sets_successful	observed_value	random_median	random_p025	random_p975	observed_minus_random_median	observed_percentile	empirical_p_one_sided	benchmark_support_class	full_4_donor_value	exclude_GSM7290914_value	donors_loop_tal_ge20_value	donors_loop_tal_ge50_value	interpretation	original_value	driver_removed_value	absolute_change	percent_change	n_driver_removed_genes_used
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_suggestive_p1e4								mean LoopTAL-minus-other across all 4 donors															retained_after_driver_removal	0.123801987890497	0.0987259974789465	-0.025075990411551	-20.2549174200099	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_suggestive_p1e4								median LoopTAL-minus-other across all 4 donors															retained_after_driver_removal	0.127600919077046	0.0982078268560059	-0.0293930922210396	-23.0351728135219	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_suggestive_p1e4								number of donors where Loop/TAL is top-ranked															retained_after_driver_removal	4	4	0	0	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_suggestive_p1e4								median LoopTAL-minus-other among donors with Loop/TAL nuclei >=20															retained_after_driver_removal	0.142949600246877	0.109901009110702	-0.0330485911361752	-23.1190511054942	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_suggestive_p1e4								median LoopTAL-minus-other among donors with Loop/TAL nuclei >=50															retained_after_driver_removal	0.127600919077046	0.0982078268560059	-0.0293930922210396	-23.0351728135219	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top100								median LoopTAL-minus-other excluding GSM7290914															attenuated_but_retained	0.189325388192375	0.127327633419374	-0.0619977547730013	-32.7466671876066	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top100								mean LoopTAL-minus-other across all 4 donors															attenuated_but_retained	0.156068669526291	0.108818499067926	-0.0472501704583651	-30.2752439690694	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top100								median LoopTAL-minus-other across all 4 donors															attenuated_but_retained	0.165912932336884	0.11056315579958	-0.0553497765373039	-33.3607367175676	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top100								number of donors where Loop/TAL is top-ranked															retained_after_driver_removal	4	4	0	0	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top100								median LoopTAL-minus-other among donors with Loop/TAL nuclei >=20															attenuated_but_retained	0.189325388192375	0.127327633419374	-0.0619977547730013	-32.7466671876066	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top100								median LoopTAL-minus-other among donors with Loop/TAL nuclei >=50															attenuated_but_retained	0.165912932336884	0.11056315579958	-0.0553497765373039	-33.3607367175676	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top50								median LoopTAL-minus-other excluding GSM7290914															attenuated_but_retained	0.222798377083918	0.0976240403943457	-0.125174336689572	-56.182786574978	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top50								mean LoopTAL-minus-other across all 4 donors															attenuated_but_retained	0.185386357776332	0.090558653051271	-0.0948277047250608	-51.1513931567015	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top50								median LoopTAL-minus-other across all 4 donors															attenuated_but_retained	0.195245093705619	0.0834103871825903	-0.111834706523028	-57.2791379288882	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top50								number of donors where Loop/TAL is top-ranked															retained_after_driver_removal	4	4	0	0	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top50								median LoopTAL-minus-other among donors with Loop/TAL nuclei >=20															attenuated_but_retained	0.222798377083918	0.0976240403943457	-0.125174336689572	-56.182786574978	
original_vs_driver_removed	results/tables/phase2_step4_original_vs_driver_removed_summary.tsv						Original canonical module remains primary; this is sensitivity analysis only.	MAGMA_top50								median LoopTAL-minus-other among donors with Loop/TAL nuclei >=50															attenuated_but_retained	0.195245093705619	0.0834103871825903	-0.111834706523028	-57.2791379288882	
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							full_4_donors	mean_loop_tal_minus_other		1000	0.113235908419531	0.0602535895913174	0.0208489820285349	0.106798595778681	0.0529823188282133	98.8	0.012987012987013	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							full_4_donors	median_loop_tal_minus_other		1000	0.111954020042679	0.0581469953169474	0.021556996502818	0.105890015907329	0.0538070247257315	98.7	0.013986013986014	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							full_4_donors	n_donors_loop_tal_top_rank		1000	4	3	0	4	1	100	0.432567432567433	partial_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290910	mean_loop_tal_minus_other		1000	0.100078727783273	0.0482543365991917	0.00996197076252767	0.0939176931731794	0.0518243911840816	98.6	0.014985014985015	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290910	median_loop_tal_minus_other		1000	0.0948399719151274	0.0519610553923342	0.0166316192547555	0.0965279806522423	0.0428789165227932	97.1	0.02997002997003	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290910	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.444555444555445	partial_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290912	mean_loop_tal_minus_other		1000	0.119367887254332	0.0633067014638619	0.0183407834824292	0.114364050262689	0.0560611857904699	99	0.010989010989011	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290912	median_loop_tal_minus_other		1000	0.129068068170231	0.0636539741809529	0.0214351832147893	0.114297221490851	0.0654140939892776	99.1	0.00999000999000999	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290912	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.45954045954046	partial_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290913	mean_loop_tal_minus_other		1000	0.107958521835964	0.0595946469039539	0.019130307876119	0.105824295397088	0.0483638749320102	97.9	0.021978021978022	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290913	median_loop_tal_minus_other		1000	0.0948399719151274	0.0539589503771971	0.0195926042467449	0.0980040239946727	0.0408810215379303	96	0.040959040959041	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290913	n_donors_loop_tal_top_rank		1000	3	3	0	3	0	100	0.529470529470529	not_supported										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290914	mean_loop_tal_minus_other		1000	0.125538496804554	0.0698458146012356	0.0297943695575802	0.117842883945274	0.0556926822033181	98.6	0.014985014985015	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290914	median_loop_tal_minus_other		1000	0.129068068170231	0.0631745686286149	0.0247549717908109	0.11391193290173	0.0658934995416156	99.2	0.00899100899100899	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							leave_one_out_exclude_GSM7290914	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.483516483516484	partial_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							min_loop_tal_ge20	mean_loop_tal_minus_other		1000	0.125538496804554	0.0698458146012356	0.0297943695575802	0.117842883945274	0.0556926822033181	98.6	0.014985014985015	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							min_loop_tal_ge20	median_loop_tal_minus_other		1000	0.129068068170231	0.0631745686286149	0.0247549717908109	0.11391193290173	0.0658934995416156	99.2	0.00899100899100899	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							min_loop_tal_ge20	n_donors_loop_tal_top_rank		1000	3	2	0	3	1	100	0.483516483516484	partial_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							min_loop_tal_ge50	mean_loop_tal_minus_other		1000	0.111954020042679	0.0565427027317539	0.0210440183795496	0.104745282237821	0.0554113173109251	99	0.010989010989011	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							min_loop_tal_ge50	median_loop_tal_minus_other		1000	0.111954020042679	0.0565427027317539	0.0210440183795496	0.104745282237821	0.0554113173109251	99	0.010989010989011	strong_matched_random_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_Bonferroni							min_loop_tal_ge50	n_donors_loop_tal_top_rank		1000	2	1	0	2	1	100	0.497502497502498	partial_support										78
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							full_4_donors	mean_loop_tal_minus_other		1000	0.0735967991808257	0.0614691032844076	0.0403529263260287	0.0828522904859093	0.0121276958964182	87.2	0.128871128871129	partial_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							full_4_donors	median_loop_tal_minus_other		1000	0.0695716609803841	0.0577394005915376	0.0386332369019155	0.0792972288288754	0.0118322603888466	87.3	0.127872127872128	partial_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							full_4_donors	n_donors_loop_tal_top_rank		1000	4	4	1	4	0	100	0.701298701298701	not_supported										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290910	mean_loop_tal_minus_other		1000	0.0588073059964085	0.0493087138515019	0.0290747156786949	0.0709622691425798	0.00949859214490661	82.8	0.172827172827173	partial_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290910	median_loop_tal_minus_other		1000	0.0603882656330142	0.0520091364303173	0.0345546283785414	0.0721727837103328	0.00837912920269687	81.6	0.184815184815185	partial_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290910	n_donors_loop_tal_top_rank		1000	3	3	0	3	0	100	0.705294705294705	not_supported										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290912	mean_loop_tal_minus_other		1000	0.0779996436967629	0.0649113337595908	0.0413989963620689	0.08777595362899	0.0130883099371722	87.4	0.126873126873127	partial_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290912	median_loop_tal_minus_other		1000	0.078755056327754	0.0631532231410722	0.0418045178706372	0.0880308085258269	0.0156018331866819	89.1	0.10989010989011	partial_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290912	n_donors_loop_tal_top_rank		1000	3	3	1	3	0	100	0.721278721278721	not_supported										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290913	mean_loop_tal_minus_other		1000	0.0718773801318496	0.0608603850058931	0.0393781010205678	0.0819898280241618	0.0110169951259565	85	0.150849150849151	partial_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290913	median_loop_tal_minus_other		1000	0.0603882656330142	0.0520625538210012	0.0347383991620025	0.0721727837103328	0.00832571181201301	81.3	0.187812187812188	partial_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290913	n_donors_loop_tal_top_rank		1000	3	3	1	3	0	100	0.81018981018981	not_supported										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290914	mean_loop_tal_minus_other		1000	0.0857028668982819	0.0713236284272984	0.0501455395957318	0.0933310747607745	0.0143792384709834	90.7	0.0939060939060939	moderate_matched_random_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290914	median_loop_tal_minus_other		1000	0.078755056327754	0.0631532231410722	0.0418408976212495	0.0880308085258269	0.0156018331866819	89.1	0.10989010989011	unstable_due_to_low_cell_count										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							leave_one_out_exclude_GSM7290914	n_donors_loop_tal_top_rank		1000	3	3	1	3	0	100	0.705294705294705	not_supported										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							min_loop_tal_ge20	mean_loop_tal_minus_other		1000	0.0857028668982819	0.0713236284272984	0.0501455395957318	0.0933310747607745	0.0143792384709834	90.7	0.0939060939060939	moderate_matched_random_support										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							min_loop_tal_ge20	median_loop_tal_minus_other		1000	0.078755056327754	0.0631532231410722	0.0418408976212495	0.0880308085258269	0.0156018331866819	89.1	0.10989010989011	unstable_due_to_low_cell_count										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							min_loop_tal_ge20	n_donors_loop_tal_top_rank		1000	3	3	1	3	0	100	0.705294705294705	not_supported										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							min_loop_tal_ge50	mean_loop_tal_minus_other		1000	0.0695716609803841	0.0576077199964783	0.0385525032971164	0.0789235561130399	0.0119639409839058	87.8	0.122877122877123	unstable_due_to_low_cell_count										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							min_loop_tal_ge50	median_loop_tal_minus_other		1000	0.0695716609803841	0.0576077199964783	0.0385525032971164	0.0789235561130399	0.0119639409839058	87.8	0.122877122877123	unstable_due_to_low_cell_count										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_FDR05							min_loop_tal_ge50	n_donors_loop_tal_top_rank		1000	2	2	0	2	0	100	0.71028971028971	not_supported										335
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							full_4_donors	mean_loop_tal_minus_other		1000	0.0987259974789465	0.0630475282036268	0.0360027922315863	0.0928968152012493	0.0356784692753197	98.8	0.012987012987013	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							full_4_donors	median_loop_tal_minus_other		1000	0.0982078268560059	0.0597679763739282	0.0331341939797127	0.0911053857775592	0.0384398504820777	99.1	0.00999000999000999	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							full_4_donors	n_donors_loop_tal_top_rank		1000	4	4	0	4	0	100	0.584415584415584	not_supported										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290910	mean_loop_tal_minus_other		1000	0.0842751570380113	0.0507957838359161	0.024408483612827	0.0792081105033474	0.0334793732020953	98.7	0.013986013986014	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290910	median_loop_tal_minus_other		1000	0.0865146446013101	0.0539791693667337	0.0294399699058937	0.0836300142282848	0.0325354752345764	98.3	0.017982017982018	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290910	n_donors_loop_tal_top_rank		1000	3	3	0	3	0	100	0.592407592407592	not_supported										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290912	mean_loop_tal_minus_other		1000	0.102796448438159	0.0667634248237587	0.0365087590759857	0.0989749166096004	0.0360330236144	98.4	0.016983016983017	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290912	median_loop_tal_minus_other		1000	0.109901009110702	0.0655720459648857	0.0349291654655949	0.101514890754746	0.0443289631458161	99.4	0.00699300699300699	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290912	n_donors_loop_tal_top_rank		1000	3	3	0	3	0	100	0.618381618381618	not_supported										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290913	mean_loop_tal_minus_other		1000	0.0950009936016947	0.062126919012354	0.0351105577585306	0.090896752713723	0.0328740745893408	98.3	0.017982017982018	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290913	median_loop_tal_minus_other		1000	0.0865146446013101	0.0544685404138964	0.0294399699058937	0.0846164806648376	0.0320461041874136	98.1	0.01998001998002	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290913	n_donors_loop_tal_top_rank		1000	3	3	0	3	0	100	0.696303696303696	not_supported										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290914	mean_loop_tal_minus_other		1000	0.112831390837921	0.0739066368245523	0.0443707267139871	0.103572690875142	0.038924754013369	99.1	0.00999000999000999	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290914	median_loop_tal_minus_other		1000	0.109901009110702	0.0652844924592936	0.0367088127501592	0.100840656865742	0.0446165166514082	99.4	0.00699300699300699	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							leave_one_out_exclude_GSM7290914	n_donors_loop_tal_top_rank		1000	3	3	0	3	0	100	0.607392607392607	not_supported										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							min_loop_tal_ge20	mean_loop_tal_minus_other		1000	0.112831390837921	0.0739066368245523	0.0443707267139871	0.103572690875142	0.038924754013369	99.1	0.00999000999000999	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							min_loop_tal_ge20	median_loop_tal_minus_other		1000	0.109901009110702	0.0652844924592936	0.0367088127501592	0.100840656865742	0.0446165166514082	99.4	0.00699300699300699	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							min_loop_tal_ge20	n_donors_loop_tal_top_rank		1000	3	3	0	3	0	100	0.607392607392607	not_supported										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							min_loop_tal_ge50	mean_loop_tal_minus_other		1000	0.0982078268560059	0.0594521427339148	0.0329919883294585	0.0897708078800265	0.0387556841220911	99.2	0.00899100899100899	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							min_loop_tal_ge50	median_loop_tal_minus_other		1000	0.0982078268560059	0.0594521427339148	0.0329919883294585	0.0897708078800265	0.0387556841220911	99.2	0.00899100899100899	strong_matched_random_support										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_suggestive_p1e4							min_loop_tal_ge50	n_donors_loop_tal_top_rank		1000	2	2	0	2	0	100	0.615384615384615	not_supported										166
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							full_4_donors	mean_loop_tal_minus_other		1000	0.108818499067926	0.0573269045454766	0.0208758779912976	0.102152309695123	0.0514915945224491	99	0.010989010989011	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							full_4_donors	median_loop_tal_minus_other		1000	0.11056315579958	0.0558419430755568	0.0201006071351558	0.0992880052769477	0.0547212127240228	99.2	0.00899100899100899	strong_matched_random_support										84
driver_removed_matched_random	results/tables/phase2_step4_driver_removed_matched_random_benchmark_summary.tsv						Driver-removed matched-random benchmark; sensitivity analysis only.	MAGMA_top100							full_4_donors	n_donors_loop_tal_top_rank		1000	4	3	0	4	1	100	0.442557442557443	partial_support										84
