source_component	source_path	cluster	current_phase1_cell_type	grouping	candidate_cell_type	marker_genes_requested	marker_genes_present	n_markers_present	mean_marker_expression	pct_cells_with_any_marker	n_cells	top_immune_marker_set	top_immune_mean_marker_expression	top_immune_pct_cells_with_any_marker	audit_flag	immune_review_flag	confidence	group
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.243499703710969	0.444444444444444	441							22
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.536143259199621	0.742028985507246	345							23
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.159558577236941	0.545833333333333	240							24
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.0861831420452723	0.36969696969697	165							25
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.159379389461459	0.5	156							26
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.923240880430735	0.925675675675676	148							27
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.881634244828729	0.805293005671078	2645							3
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.166691732954658	0.437418796015591	2309							4
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.07526897142502	0.25655698617072	2097							5
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	1.01783558578883	0.917144346013549	1919							6
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.13091079215817	0.301149425287356	1740							7
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.228737256996862	0.39622641509434	1696							8
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Fibroblast_stromal	DCN,LUM,COL1A1,COL1A2	DCN,LUM,COL1A1,COL1A2	4	0.505678990868602	0.467207995003123	1601							9
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0402197696184259	0.103643284393692	9195							0
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.231882437545284	0.400642236494144	5294							1
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0352067482556826	0.186229508196721	1525							10
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0425007793828304	0.231298366294067	1163							11
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.242990885991664	0.689453125	1024							12
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0873731094831159	0.490394337714864	989							13
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.134108707103694	0.514669926650367	818							14
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0373954691900353	0.229230769230769	650							15
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0482686376025303	0.291325695581015	611							16
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0730050459423166	0.341176470588235	595							17
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0411772063635178	0.235185185185185	540							18
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0350456284099752	0.185185185185185	540							19
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0242733107986624	0.153950645234322	4417							2
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.171916427236177	0.723880597014925	536							20
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.207058961833774	0.77035490605428	479							21
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0776420960877058	0.290249433106576	441							22
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.727287469598401	0.933333333333333	345							23
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0427163331869641	0.3125	240							24
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0314231460295694	0.284848484848485	165							25
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0399956898793241	0.307692307692308	156							26
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.970883769077696	0.932432432432432	148							27
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.118542057757533	0.390926275992439	2645							3
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0609013050347912	0.312689475963621	2309							4
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0225747801107239	0.152122079160706	2097							5
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.18382866924797	0.573736321000521	1919							6
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0790282388985504	0.318390804597701	1740							7
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.0607213816943057	0.23938679245283	1696							8
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Pericyte_smooth_muscle	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	RGS5,ACTA2,TAGLN,MYH11,PDGFRB,CSPG4,MCAM	7	0.11235284438006	0.246720799500312	1601							9
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.132896659517024	0.219575856443719	9195							0
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.106347570121553	0.173592746505478	5294							1
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.00410166844873839	0.0183606557377049	1525							10
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0740018500587491	0.267411865864144	1163							11
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0486016061758828	0.1396484375	1024							12
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0161149421688791	0.0819009100101112	989							13
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0673850858044078	0.23838630806846	818							14
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0219177125056365	0.0784615384615385	650							15
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0427245957889247	0.168576104746318	611							16
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0322873911018668	0.117647058823529	595							17
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0624350241958181	0.216666666666667	540							18
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.00838064187172322	0.0351851851851852	540							19
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0703848043991576	0.268508037129273	4417							2
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0798219962052242	0.389925373134328	536							20
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0353427435084239	0.164926931106472	479							21
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.101261996911928	0.27891156462585	441							22
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0464320442132266	0.153623188405797	345							23
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0671949224959304	0.345833333333333	240							24
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0263326277122315	0.16969696969697	165							25
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.352087274862505	0.711538461538462	156							26
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0361509095335496	0.148648648648649	148							27
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0124469349254609	0.0328922495274102	2645							3
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0723088777278539	0.257687310524036	2309							4
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.00706476305817461	0.0352885073915117	2097							5
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.112171336708657	0.301719645648775	1919							6
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.0412576628212427	0.125862068965517	1740							7
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.443441729949242	0.623820754716981	1696							8
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Macrophage_myeloid	LST1,C1QA,C1QB,TYROBP,CD68	LST1,C1QA,C1QB,TYROBP,CD68	5	0.108988678237387	0.156152404747033	1601							9
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.0137907872292016	0.0156606851549755	9195							0
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00480475341787895	0.00604457876841708	5294							1
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.0039734476216591	0.0118032786885246	1525							10
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00858335762471692	0.0206362854686157	1163							11
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00595613545096459	0.01171875	1024							12
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00123820214811467	0.00505561172901921	989							13
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00841314931403773	0.0232273838630807	818							14
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00330343567489879	0.00615384615384615	650							15
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00534328545315024	0.0147299509001637	611							16
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.0065302300348183	0.0134453781512605	595							17
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00476089017952368	0.00925925925925926	540							18
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0	0	540							19
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00596688909134007	0.0160742585465248	4417							2
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.0106304425903112	0.0373134328358209	536							20
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.0169834315810537	0.0521920668058455	479							21
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.569498382909793	0.596371882086168	441							22
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00652020832738101	0.0173913043478261	345							23
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00648458096602053	0.025	240							24
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0	0	165							25
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.083463191763899	0.166666666666667	156							26
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00544931808412851	0.0135135135135135	148							27
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00253792987992437	0.00453686200378072	2645							3
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00787789629359496	0.0246860112602858	2309							4
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00179928783185122	0.00524558893657606	2097							5
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00569607681260901	0.0109431995831162	1919							6
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00281543718448432	0.00574712643678161	1740							7
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.0144305070163679	0.0253537735849057	1696							8
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	T_cell	CD3D,TRAC,IL7R	CD3D,TRAC,IL7R	3	0.00872185814422683	0.00999375390381012	1601							9
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.0043006333386716	0.00652528548123981	9195							0
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00502820852997989	0.00831129580657348	5294							1
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00229741473626349	0.00721311475409836	1525							10
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00248495995855068	0.00687876182287188	1163							11
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00319883279469331	0.0068359375	1024							12
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.0105205235883022	0.0333670374115268	989							13
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00179394284103554	0.00733496332518337	818							14
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.215446308541299	0.418461538461538	650							15
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00244485110701658	0.00818330605564648	611							16
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00317394415498508	0.0100840336134454	595							17
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00199624126458872	0.00925925925925926	540							18
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00511629310074657	0.012962962962963	540							19
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00305357264750189	0.0108671043694815	4417							2
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00518333618274914	0.0205223880597015	536							20
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.000898673061584046	0.00417536534446764	479							21
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00756735546345329	0.018140589569161	441							22
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00693660347464691	0.0173913043478261	345							23
broad_marker_audit	results/tables/gse231569_marker_audit.tsv			seurat_cluster	Mast_cell	TPSAB1,TPSB2,CPA3,KIT	TPSAB1,TPSB2,CPA3,KIT	4	0.00170509248273688	0.00833333333333333	240							24
